bioguide_id,crp_id,cand_name,cycle,sector_name,indivs,pacs,totals
B001236,N00013873,John Boozman (R),2014,Communic/Electronics,26196,47750,73946
B001236,N00013873,John Boozman (R),2014,Construction,104800,83000,187800
B001236,N00013873,John Boozman (R),2014,Defense,1250,10500,11750
B001236,N00013873,John Boozman (R),2014,Energy/Nat Resource,126150,67500,193650
B001236,N00013873,John Boozman (R),2014,Finance/Insur/RealEst,489874,114000,603874
B001236,N00013873,John Boozman (R),2014,Health,251014,106500,357514
B001236,N00013873,John Boozman (R),2014,Lawyers & Lobbyists,150984,27716,178700
B001236,N00013873,John Boozman (R),2014,Transportation,63795,135400,199195
B001236,N00013873,John Boozman (R),2014,Misc Business,301326,94800,396126
B001236,N00013873,John Boozman (R),2014,Labor,0,14000,14000
B001236,N00013873,John Boozman (R),2014,Ideology/Single-Issue,91748,288021,379769
B001236,N00013873,John Boozman (R),2014,Other,404554,7500,412054
C001077,N00024753,Mike Coffman (R),2014,Agribusiness,50198,27000,77198
C001077,N00024753,Mike Coffman (R),2014,Communic/Electronics,90825,57612,148437
C001077,N00024753,Mike Coffman (R),2014,Construction,65488,59000,124488
C001077,N00024753,Mike Coffman (R),2014,Defense,5300,93000,98300
C001077,N00024753,Mike Coffman (R),2014,Energy/Nat Resource,321886,145100,466986
C001077,N00024753,Mike Coffman (R),2014,Finance/Insur/RealEst,535568,161250,696818
C001077,N00024753,Mike Coffman (R),2014,Health,74250,104500,178750
C001077,N00024753,Mike Coffman (R),2014,Lawyers & Lobbyists,141611,16180,157791
C001077,N00024753,Mike Coffman (R),2014,Transportation,82509,44000,126509
C001077,N00024753,Mike Coffman (R),2014,Misc Business,170705,103600,274305
C001077,N00024753,Mike Coffman (R),2014,Labor,0,5000,5000
C001077,N00024753,Mike Coffman (R),2014,Ideology/Single-Issue,100918,539611,640529
C001077,N00024753,Mike Coffman (R),2014,Other,573219,5000,578219
C001069,N00024842,Joe Courtney (D),2014,Agribusiness,8150,61250,69400
C001069,N00024842,Joe Courtney (D),2014,Communic/Electronics,5000,18000,23000
C001069,N00024842,Joe Courtney (D),2014,Construction,5500,17500,23000
C001069,N00024842,Joe Courtney (D),2014,Defense,28150,124500,152650
C001069,N00024842,Joe Courtney (D),2014,Energy/Nat Resource,2250,23500,25750
C001069,N00024842,Joe Courtney (D),2014,Finance/Insur/RealEst,47500,106500,154000
C001069,N00024842,Joe Courtney (D),2014,Health,24762,121500,146262
C001069,N00024842,Joe Courtney (D),2014,Lawyers & Lobbyists,91587,15500,107087
C001069,N00024842,Joe Courtney (D),2014,Transportation,7200,20000,27200
C001069,N00024842,Joe Courtney (D),2014,Misc Business,43225,33500,76725
C001069,N00024842,Joe Courtney (D),2014,Labor,0,236000,236000
C001069,N00024842,Joe Courtney (D),2014,Ideology/Single-Issue,11655,17500,29155
C001069,N00024842,Joe Courtney (D),2014,Other,68850,500,69350
C001056,N00024852,John Cornyn (R),2014,Agribusiness,350209,200639,550848
C001056,N00024852,John Cornyn (R),2014,Communic/Electronics,296698,310593,607291
C001056,N00024852,John Cornyn (R),2014,Construction,424975,154650,579625
C001056,N00024852,John Cornyn (R),2014,Defense,38850,143000,181850
C001056,N00024852,John Cornyn (R),2014,Energy/Nat Resource,1273181,449400,1722581
C001056,N00024852,John Cornyn (R),2014,Finance/Insur/RealEst,2483482,750464,3233946
C001056,N00024852,John Cornyn (R),2014,Health,938164,722496,1660660
C001056,N00024852,John Cornyn (R),2014,Lawyers & Lobbyists,831440,179800,1011240
C001056,N00024852,John Cornyn (R),2014,Transportation,229695,249400,479095
C001056,N00024852,John Cornyn (R),2014,Misc Business,927357,513625,1440982
C001056,N00024852,John Cornyn (R),2014,Labor,0,11000,11000
C001056,N00024852,John Cornyn (R),2014,Ideology/Single-Issue,317124,421441,738565
C001056,N00024852,John Cornyn (R),2014,Other,869992,3500,873492
B001245,N00024866,Madeleine Z Bordallo (D),2014,Agribusiness,9400,0,9400
B001245,N00024866,Madeleine Z Bordallo (D),2014,Defense,2500,14000,16500
B001245,N00024866,Madeleine Z Bordallo (D),2014,Finance/Insur/RealEst,11550,2000,13550
B001245,N00024866,Madeleine Z Bordallo (D),2014,Lawyers & Lobbyists,9450,500,9950
B001245,N00024866,Madeleine Z Bordallo (D),2014,Transportation,1800,6000,7800
B001245,N00024866,Madeleine Z Bordallo (D),2014,Misc Business,15090,0,15090
B001245,N00024866,Madeleine Z Bordallo (D),2014,Ideology/Single-Issue,0,6000,6000
B001245,N00024866,Madeleine Z Bordallo (D),2014,Other,4540,0,4540
C001063,N00024978,Henry Cuellar (D),2014,Agribusiness,25900,105164,131064
C001063,N00024978,Henry Cuellar (D),2014,Communic/Electronics,15950,37500,53450
C001063,N00024978,Henry Cuellar (D),2014,Construction,45250,48500,93750
C001063,N00024978,Henry Cuellar (D),2014,Defense,1250,60500,61750
C001063,N00024978,Henry Cuellar (D),2014,Energy/Nat Resource,45450,128500,173950
C001063,N00024978,Henry Cuellar (D),2014,Finance/Insur/RealEst,60750,75000,135750
C001063,N00024978,Henry Cuellar (D),2014,Health,40050,59000,99050
C001063,N00024978,Henry Cuellar (D),2014,Lawyers & Lobbyists,56825,18625,75450
C001063,N00024978,Henry Cuellar (D),2014,Transportation,15700,69500,85200
C001063,N00024978,Henry Cuellar (D),2014,Misc Business,101283,100000,201283
C001063,N00024978,Henry Cuellar (D),2014,Labor,0,50500,50500
C001063,N00024978,Henry Cuellar (D),2014,Ideology/Single-Issue,3600,21500,25100
C001063,N00024978,Henry Cuellar (D),2014,Other,41700,3750,45450
C001051,N00025095,John Carter (R),2014,Agribusiness,18050,45314,63364
C001051,N00025095,John Carter (R),2014,Communic/Electronics,500,45000,45500
C001051,N00025095,John Carter (R),2014,Construction,44900,42500,87400
C001051,N00025095,John Carter (R),2014,Defense,500,97500,98000
C001051,N00025095,John Carter (R),2014,Energy/Nat Resource,14700,53649,68349
C001051,N00025095,John Carter (R),2014,Finance/Insur/RealEst,74450,46000,120450
C001051,N00025095,John Carter (R),2014,Health,36315,14500,50815
C001051,N00025095,John Carter (R),2014,Lawyers & Lobbyists,64300,14250,78550
C001051,N00025095,John Carter (R),2014,Transportation,33750,73500,107250
C001051,N00025095,John Carter (R),2014,Misc Business,49100,46872,95972
C001051,N00025095,John Carter (R),2014,Labor,0,6000,6000
C001051,N00025095,John Carter (R),2014,Ideology/Single-Issue,0,25100,25100
C001051,N00025095,John Carter (R),2014,Other,43400,0,43400
B001248,N00025219,Michael Burgess (R),2014,Agribusiness,1250,7000,8250
B001248,N00025219,Michael Burgess (R),2014,Communic/Electronics,1750,44500,46250
B001248,N00025219,Michael Burgess (R),2014,Construction,10800,6000,16800
B001248,N00025219,Michael Burgess (R),2014,Defense,250,25000,25250
B001248,N00025219,Michael Burgess (R),2014,Energy/Nat Resource,1650,99000,100650
B001248,N00025219,Michael Burgess (R),2014,Finance/Insur/RealEst,18400,78600,97000
B001248,N00025219,Michael Burgess (R),2014,Health,68696,538643,607339
B001248,N00025219,Michael Burgess (R),2014,Lawyers & Lobbyists,30375,27000,57375
B001248,N00025219,Michael Burgess (R),2014,Transportation,2000,32000,34000
B001248,N00025219,Michael Burgess (R),2014,Misc Business,22000,28555,50555
B001248,N00025219,Michael Burgess (R),2014,Labor,0,1000,1000
B001248,N00025219,Michael Burgess (R),2014,Ideology/Single-Issue,7006,18500,25506
B001248,N00025219,Michael Burgess (R),2014,Other,31100,0,31100
B001250,N00025292,Rob Bishop (R),2014,Agribusiness,4099,22500,26599
B001250,N00025292,Rob Bishop (R),2014,Communic/Electronics,500,6500,7000
B001250,N00025292,Rob Bishop (R),2014,Construction,2000,13000,15000
B001250,N00025292,Rob Bishop (R),2014,Defense,0,91000,91000
B001250,N00025292,Rob Bishop (R),2014,Energy/Nat Resource,19399,131100,150499
B001250,N00025292,Rob Bishop (R),2014,Finance/Insur/RealEst,13350,22500,35850
B001250,N00025292,Rob Bishop (R),2014,Health,1000,17500,18500
B001250,N00025292,Rob Bishop (R),2014,Lawyers & Lobbyists,32298,11250,43548
B001250,N00025292,Rob Bishop (R),2014,Transportation,1000,20500,21500
B001250,N00025292,Rob Bishop (R),2014,Misc Business,44600,12500,57100
B001250,N00025292,Rob Bishop (R),2014,Labor,0,10000,10000
B001250,N00025292,Rob Bishop (R),2014,Ideology/Single-Issue,2750,27600,30350
B001250,N00025292,Rob Bishop (R),2014,Other,1000,0,1000
B001244,N00025330,Jo Bonner (R),2014,Agribusiness,1500,6500,8000
B001244,N00025330,Jo Bonner (R),2014,Communic/Electronics,0,2000,2000
B001244,N00025330,Jo Bonner (R),2014,Construction,4250,1000,5250
B001244,N00025330,Jo Bonner (R),2014,Defense,0,13000,13000
B001244,N00025330,Jo Bonner (R),2014,Energy/Nat Resource,0,3000,3000
B001244,N00025330,Jo Bonner (R),2014,Finance/Insur/RealEst,4250,2000,6250
B001244,N00025330,Jo Bonner (R),2014,Health,750,1000,1750
B001244,N00025330,Jo Bonner (R),2014,Lawyers & Lobbyists,4650,4000,8650
B001244,N00025330,Jo Bonner (R),2014,Transportation,0,7000,7000
B001244,N00025330,Jo Bonner (R),2014,Misc Business,4750,5500,10250
B001244,N00025330,Jo Bonner (R),2014,Ideology/Single-Issue,0,3000,3000
B001244,N00025330,Jo Bonner (R),2014,Other,12250,0,12250
B001242,N00025413,Timothy H Bishop (D),2014,Agribusiness,3800,17750,21550
B001242,N00025413,Timothy H Bishop (D),2014,Communic/Electronics,59500,40640,100140
B001242,N00025413,Timothy H Bishop (D),2014,Construction,25650,56000,81650
B001242,N00025413,Timothy H Bishop (D),2014,Defense,0,5000,5000
B001242,N00025413,Timothy H Bishop (D),2014,Energy/Nat Resource,17700,15498,33198
B001242,N00025413,Timothy H Bishop (D),2014,Finance/Insur/RealEst,161049,114050,275099
B001242,N00025413,Timothy H Bishop (D),2014,Health,50750,111750,162500
B001242,N00025413,Timothy H Bishop (D),2014,Lawyers & Lobbyists,86760,25250,112010
B001242,N00025413,Timothy H Bishop (D),2014,Transportation,12800,82998,95798
B001242,N00025413,Timothy H Bishop (D),2014,Misc Business,101800,15093,116893
B001242,N00025413,Timothy H Bishop (D),2014,Labor,1950,362000,363950
B001242,N00025413,Timothy H Bishop (D),2014,Ideology/Single-Issue,78208,379546,457754
B001242,N00025413,Timothy H Bishop (D),2014,Other,257140,12500,269640
A000361,N00025464,Rodney Alexander (R),2014,Agribusiness,16799,0,16799
A000361,N00025464,Rodney Alexander (R),2014,Communic/Electronics,2000,4500,6500
A000361,N00025464,Rodney Alexander (R),2014,Construction,25850,2500,28350
A000361,N00025464,Rodney Alexander (R),2014,Defense,0,5000,5000
A000361,N00025464,Rodney Alexander (R),2014,Energy/Nat Resource,13500,10500,24000
A000361,N00025464,Rodney Alexander (R),2014,Finance/Insur/RealEst,24400,6500,30900
A000361,N00025464,Rodney Alexander (R),2014,Health,13500,4500,18000
A000361,N00025464,Rodney Alexander (R),2014,Lawyers & Lobbyists,14860,2500,17360
A000361,N00025464,Rodney Alexander (R),2014,Transportation,18350,6000,24350
A000361,N00025464,Rodney Alexander (R),2014,Misc Business,8900,1000,9900
A000361,N00025464,Rodney Alexander (R),2014,Labor,0,5000,5000
A000361,N00025464,Rodney Alexander (R),2014,Ideology/Single-Issue,0,-5000,-5000
A000361,N00025464,Rodney Alexander (R),2014,Other,10750,0,10750
B001269,N00025495,Lou Barletta (R),2014,Agribusiness,2700,9593,12293
B001269,N00025495,Lou Barletta (R),2014,Communic/Electronics,6200,27000,33200
B001269,N00025495,Lou Barletta (R),2014,Construction,42675,80250,122925
B001269,N00025495,Lou Barletta (R),2014,Defense,250,1000,1250
B001269,N00025495,Lou Barletta (R),2014,Energy/Nat Resource,3200,56500,59700
B001269,N00025495,Lou Barletta (R),2014,Finance/Insur/RealEst,107438,35875,143313
B001269,N00025495,Lou Barletta (R),2014,Health,22247,27100,49347
B001269,N00025495,Lou Barletta (R),2014,Lawyers & Lobbyists,47171,8250,55421
B001269,N00025495,Lou Barletta (R),2014,Transportation,25200,152950,178150
B001269,N00025495,Lou Barletta (R),2014,Misc Business,39646,56344,95990
B001269,N00025495,Lou Barletta (R),2014,Labor,0,67000,67000
B001269,N00025495,Lou Barletta (R),2014,Ideology/Single-Issue,9700,54000,63700
B001269,N00025495,Lou Barletta (R),2014,Other,47497,15000,62497
C001053,N00025726,Tom Cole (R),2014,Agribusiness,13350,48824,62174
C001053,N00025726,Tom Cole (R),2014,Communic/Electronics,5850,17000,22850
C001053,N00025726,Tom Cole (R),2014,Construction,14300,18500,32800
C001053,N00025726,Tom Cole (R),2014,Defense,500,96500,97000
C001053,N00025726,Tom Cole (R),2014,Energy/Nat Resource,56850,97400,154250
C001053,N00025726,Tom Cole (R),2014,Finance/Insur/RealEst,118150,96600,214750
C001053,N00025726,Tom Cole (R),2014,Health,11550,36000,47550
C001053,N00025726,Tom Cole (R),2014,Lawyers & Lobbyists,78748,12750,91498
C001053,N00025726,Tom Cole (R),2014,Transportation,19600,47303,66903
C001053,N00025726,Tom Cole (R),2014,Misc Business,43300,60639,103939
C001053,N00025726,Tom Cole (R),2014,Labor,0,11500,11500
C001053,N00025726,Tom Cole (R),2014,Ideology/Single-Issue,159725,33000,192725
C001053,N00025726,Tom Cole (R),2014,Other,41275,0,41275
C001062,N00026041,Mike Conaway (R),2014,Agribusiness,195300,409332,604632
C001062,N00026041,Mike Conaway (R),2014,Communic/Electronics,500,34280,34780
C001062,N00026041,Mike Conaway (R),2014,Construction,25550,15000,40550
C001062,N00026041,Mike Conaway (R),2014,Defense,0,67500,67500
C001062,N00026041,Mike Conaway (R),2014,Energy/Nat Resource,212786,92000,304786
C001062,N00026041,Mike Conaway (R),2014,Finance/Insur/RealEst,115600,199000,314600
C001062,N00026041,Mike Conaway (R),2014,Health,41150,25500,66650
C001062,N00026041,Mike Conaway (R),2014,Lawyers & Lobbyists,66863,17500,84363
C001062,N00026041,Mike Conaway (R),2014,Transportation,5250,38999,44249
C001062,N00026041,Mike Conaway (R),2014,Misc Business,50850,43660,94510
C001062,N00026041,Mike Conaway (R),2014,Labor,0,3000,3000
C001062,N00026041,Mike Conaway (R),2014,Ideology/Single-Issue,14450,27348,41798
C001062,N00026041,Mike Conaway (R),2014,Other,65700,1000,66700
B001252,N00026080,John Barrow (D),2014,Agribusiness,25900,146000,171900
B001252,N00026080,John Barrow (D),2014,Communic/Electronics,56750,151020,207770
B001252,N00026080,John Barrow (D),2014,Construction,6050,34250,40300
B001252,N00026080,John Barrow (D),2014,Defense,0,49500,49500
B001252,N00026080,John Barrow (D),2014,Energy/Nat Resource,24950,261000,285950
B001252,N00026080,John Barrow (D),2014,Finance/Insur/RealEst,118671,280500,399171
B001252,N00026080,John Barrow (D),2014,Health,77340,409000,486340
B001252,N00026080,John Barrow (D),2014,Lawyers & Lobbyists,432786,49750,482536
B001252,N00026080,John Barrow (D),2014,Transportation,19100,99500,118600
B001252,N00026080,John Barrow (D),2014,Misc Business,80370,199055,279425
B001252,N00026080,John Barrow (D),2014,Labor,1000,173500,174500
B001252,N00026080,John Barrow (D),2014,Ideology/Single-Issue,28651,322600,351251
B001252,N00026080,John Barrow (D),2014,Other,155278,5000,160278
C001059,N00026341,Jim Costa (D),2014,Agribusiness,205600,261850,467450
C001059,N00026341,Jim Costa (D),2014,Communic/Electronics,9600,28000,37600
C001059,N00026341,Jim Costa (D),2014,Construction,37035,25000,62035
C001059,N00026341,Jim Costa (D),2014,Defense,0,4000,4000
C001059,N00026341,Jim Costa (D),2014,Energy/Nat Resource,13750,137749,151499
C001059,N00026341,Jim Costa (D),2014,Finance/Insur/RealEst,81906,27990,109896
C001059,N00026341,Jim Costa (D),2014,Health,41550,16000,57550
C001059,N00026341,Jim Costa (D),2014,Lawyers & Lobbyists,64700,7750,72450
C001059,N00026341,Jim Costa (D),2014,Transportation,17850,15000,32850
C001059,N00026341,Jim Costa (D),2014,Misc Business,76750,58500,135250
C001059,N00026341,Jim Costa (D),2014,Labor,250,97000,97250
C001059,N00026341,Jim Costa (D),2014,Ideology/Single-Issue,19950,42020,61970
C001059,N00026341,Jim Costa (D),2014,Other,37835,2000,39835
B001255,N00026595,Charles W Boustany Jr (R),2014,Agribusiness,41260,67000,108260
B001255,N00026595,Charles W Boustany Jr (R),2014,Communic/Electronics,25750,40100,65850
B001255,N00026595,Charles W Boustany Jr (R),2014,Construction,34150,39000,73150
B001255,N00026595,Charles W Boustany Jr (R),2014,Defense,300,48500,48800
B001255,N00026595,Charles W Boustany Jr (R),2014,Energy/Nat Resource,81050,201350,282400
B001255,N00026595,Charles W Boustany Jr (R),2014,Finance/Insur/RealEst,100007,308940,408947
B001255,N00026595,Charles W Boustany Jr (R),2014,Health,98850,319940,418790
B001255,N00026595,Charles W Boustany Jr (R),2014,Lawyers & Lobbyists,84449,26498,110947
B001255,N00026595,Charles W Boustany Jr (R),2014,Transportation,50199,43550,93749
B001255,N00026595,Charles W Boustany Jr (R),2014,Misc Business,86625,135999,222624
B001255,N00026595,Charles W Boustany Jr (R),2014,Labor,0,5000,5000
B001255,N00026595,Charles W Boustany Jr (R),2014,Ideology/Single-Issue,3250,14500,17750
B001255,N00026595,Charles W Boustany Jr (R),2014,Other,61642,50,61692
C001061,N00026790,Emanuel Cleaver (D),2014,Agribusiness,300,20000,20300
C001061,N00026790,Emanuel Cleaver (D),2014,Communic/Electronics,5710,41000,46710
C001061,N00026790,Emanuel Cleaver (D),2014,Construction,8750,26600,35350
C001061,N00026790,Emanuel Cleaver (D),2014,Defense,2000,23500,25500
C001061,N00026790,Emanuel Cleaver (D),2014,Energy/Nat Resource,250,16000,16250
C001061,N00026790,Emanuel Cleaver (D),2014,Finance/Insur/RealEst,13550,223150,236700
C001061,N00026790,Emanuel Cleaver (D),2014,Health,15150,39000,54150
C001061,N00026790,Emanuel Cleaver (D),2014,Lawyers & Lobbyists,58400,37500,95900
C001061,N00026790,Emanuel Cleaver (D),2014,Transportation,1750,16500,18250
C001061,N00026790,Emanuel Cleaver (D),2014,Misc Business,19450,34500,53950
C001061,N00026790,Emanuel Cleaver (D),2014,Labor,250,190716,190966
C001061,N00026790,Emanuel Cleaver (D),2014,Ideology/Single-Issue,7100,53000,60100
C001061,N00026790,Emanuel Cleaver (D),2014,Other,33900,1500,35400
C001067,N00026961,Yvette D Clarke (D),2014,Agribusiness,3600,7500,11100
C001067,N00026961,Yvette D Clarke (D),2014,Communic/Electronics,1450,50000,51450
C001067,N00026961,Yvette D Clarke (D),2014,Construction,10500,2000,12500
C001067,N00026961,Yvette D Clarke (D),2014,Defense,0,32000,32000
C001067,N00026961,Yvette D Clarke (D),2014,Energy/Nat Resource,1000,2000,3000
C001067,N00026961,Yvette D Clarke (D),2014,Finance/Insur/RealEst,28455,42850,71305
C001067,N00026961,Yvette D Clarke (D),2014,Health,15690,12000,27690
C001067,N00026961,Yvette D Clarke (D),2014,Lawyers & Lobbyists,11700,9250,20950
C001067,N00026961,Yvette D Clarke (D),2014,Transportation,2500,13500,16000
C001067,N00026961,Yvette D Clarke (D),2014,Misc Business,15760,27500,43260
C001067,N00026961,Yvette D Clarke (D),2014,Labor,0,143065,143065
C001067,N00026961,Yvette D Clarke (D),2014,Ideology/Single-Issue,1000,25000,26000
C001067,N00026961,Yvette D Clarke (D),2014,Other,24315,0,24315
B001251,N00027035,G K Butterfield (D),2014,Agribusiness,1750,71000,72750
B001251,N00027035,G K Butterfield (D),2014,Communic/Electronics,6500,109004,115504
B001251,N00027035,G K Butterfield (D),2014,Construction,2000,2000,4000
B001251,N00027035,G K Butterfield (D),2014,Defense,0,26500,26500
B001251,N00027035,G K Butterfield (D),2014,Energy/Nat Resource,4000,53250,57250
B001251,N00027035,G K Butterfield (D),2014,Finance/Insur/RealEst,14166,46600,60766
B001251,N00027035,G K Butterfield (D),2014,Health,9916,151000,160916
B001251,N00027035,G K Butterfield (D),2014,Lawyers & Lobbyists,29150,26536,55686
B001251,N00027035,G K Butterfield (D),2014,Transportation,2500,55500,58000
B001251,N00027035,G K Butterfield (D),2014,Misc Business,11700,70097,81797
B001251,N00027035,G K Butterfield (D),2014,Labor,0,63000,63000
B001251,N00027035,G K Butterfield (D),2014,Ideology/Single-Issue,0,9000,9000
B001251,N00027035,G K Butterfield (D),2014,Other,24064,0,24064
C001071,N00027441,Bob Corker (R),2014,Agribusiness,182336,114850,297186
C001071,N00027441,Bob Corker (R),2014,Communic/Electronics,219286,130251,349537
C001071,N00027441,Bob Corker (R),2014,Construction,443100,60750,503850
C001071,N00027441,Bob Corker (R),2014,Defense,8170,50500,58670
C001071,N00027441,Bob Corker (R),2014,Energy/Nat Resource,276975,265061,542036
C001071,N00027441,Bob Corker (R),2014,Finance/Insur/RealEst,2463429,980770,3444199
C001071,N00027441,Bob Corker (R),2014,Health,666506,360400,1026906
C001071,N00027441,Bob Corker (R),2014,Lawyers & Lobbyists,645163,115765,760928
C001071,N00027441,Bob Corker (R),2014,Transportation,255195,116500,371695
C001071,N00027441,Bob Corker (R),2014,Misc Business,899159,316345,1215504
C001071,N00027441,Bob Corker (R),2014,Labor,0,12000,12000
C001071,N00027441,Bob Corker (R),2014,Ideology/Single-Issue,121160,299000,420160
C001071,N00027441,Bob Corker (R),2014,Other,639909,3500,643409
B001257,N00027462,Gus Bilirakis (R),2014,Agribusiness,2800,18000,20800
B001257,N00027462,Gus Bilirakis (R),2014,Communic/Electronics,2750,60000,62750
B001257,N00027462,Gus Bilirakis (R),2014,Construction,2750,13500,16250
B001257,N00027462,Gus Bilirakis (R),2014,Defense,300,21000,21300
B001257,N00027462,Gus Bilirakis (R),2014,Energy/Nat Resource,10000,58500,68500
B001257,N00027462,Gus Bilirakis (R),2014,Finance/Insur/RealEst,60747,76500,137247
B001257,N00027462,Gus Bilirakis (R),2014,Health,53629,251950,305579
B001257,N00027462,Gus Bilirakis (R),2014,Lawyers & Lobbyists,45485,13750,59235
B001257,N00027462,Gus Bilirakis (R),2014,Transportation,2200,25000,27200
B001257,N00027462,Gus Bilirakis (R),2014,Misc Business,53341,95500,148841
B001257,N00027462,Gus Bilirakis (R),2014,Labor,0,2000,2000
B001257,N00027462,Gus Bilirakis (R),2014,Ideology/Single-Issue,3700,19050,22750
B001257,N00027462,Gus Bilirakis (R),2014,Other,25765,3000,28765
B001259,N00027464,Bruce Braley (D),2014,Agribusiness,18100,53100,71200
B001259,N00027464,Bruce Braley (D),2014,Communic/Electronics,119080,77504,196584
B001259,N00027464,Bruce Braley (D),2014,Construction,24900,26800,51700
B001259,N00027464,Bruce Braley (D),2014,Defense,500,25000,25500
B001259,N00027464,Bruce Braley (D),2014,Energy/Nat Resource,10575,54150,64725
B001259,N00027464,Bruce Braley (D),2014,Finance/Insur/RealEst,222150,74600,296750
B001259,N00027464,Bruce Braley (D),2014,Health,169200,247560,416760
B001259,N00027464,Bruce Braley (D),2014,Lawyers & Lobbyists,1685465,47000,1732465
B001259,N00027464,Bruce Braley (D),2014,Transportation,1800,34000,35800
B001259,N00027464,Bruce Braley (D),2014,Misc Business,100249,51413,151662
B001259,N00027464,Bruce Braley (D),2014,Labor,1850,350500,352350
B001259,N00027464,Bruce Braley (D),2014,Ideology/Single-Issue,347034,716987,1064021
B001259,N00027464,Bruce Braley (D),2014,Other,372744,10000,382744
B001256,N00027493,Michele Bachmann (R),2014,Agribusiness,7300,0,7300
B001256,N00027493,Michele Bachmann (R),2014,Communic/Electronics,3000,0,3000
B001256,N00027493,Michele Bachmann (R),2014,Construction,9880,-2500,7380
B001256,N00027493,Michele Bachmann (R),2014,Defense,2300,0,2300
B001256,N00027493,Michele Bachmann (R),2014,Energy/Nat Resource,12400,0,12400
B001256,N00027493,Michele Bachmann (R),2014,Finance/Insur/RealEst,20502,2000,22502
B001256,N00027493,Michele Bachmann (R),2014,Health,6576,0,6576
B001256,N00027493,Michele Bachmann (R),2014,Lawyers & Lobbyists,2451,0,2451
B001256,N00027493,Michele Bachmann (R),2014,Transportation,1751,0,1751
B001256,N00027493,Michele Bachmann (R),2014,Misc Business,13432,0,13432
B001256,N00027493,Michele Bachmann (R),2014,Ideology/Single-Issue,16426,7800,24226
B001256,N00027493,Michele Bachmann (R),2014,Other,88117,0,88117
C001070,N00027503,Bob Casey (D),2014,Agribusiness,74200,183500,257700
C001070,N00027503,Bob Casey (D),2014,Communic/Electronics,310430,144250,454680
C001070,N00027503,Bob Casey (D),2014,Construction,190826,45000,235826
C001070,N00027503,Bob Casey (D),2014,Defense,28925,106500,135425
C001070,N00027503,Bob Casey (D),2014,Energy/Nat Resource,151000,173400,324400
C001070,N00027503,Bob Casey (D),2014,Finance/Insur/RealEst,1066178,458550,1524728
C001070,N00027503,Bob Casey (D),2014,Health,649032,656479,1305511
C001070,N00027503,Bob Casey (D),2014,Lawyers & Lobbyists,2277371,245308,2522679
C001070,N00027503,Bob Casey (D),2014,Transportation,93250,97897,191147
C001070,N00027503,Bob Casey (D),2014,Misc Business,533431,252537,785968
C001070,N00027503,Bob Casey (D),2014,Labor,51179,373449,424628
C001070,N00027503,Bob Casey (D),2014,Ideology/Single-Issue,182543,431934,614477
C001070,N00027503,Bob Casey (D),2014,Other,716425,20000,736425
C001066,N00027514,Kathy Castor (D),2014,Agribusiness,11250,16100,27350
C001066,N00027514,Kathy Castor (D),2014,Communic/Electronics,6500,66500,73000
C001066,N00027514,Kathy Castor (D),2014,Construction,7500,12500,20000
C001066,N00027514,Kathy Castor (D),2014,Defense,0,12000,12000
C001066,N00027514,Kathy Castor (D),2014,Energy/Nat Resource,500,10000,10500
C001066,N00027514,Kathy Castor (D),2014,Finance/Insur/RealEst,27200,33000,60200
C001066,N00027514,Kathy Castor (D),2014,Health,20700,85000,105700
C001066,N00027514,Kathy Castor (D),2014,Lawyers & Lobbyists,32443,18500,50943
C001066,N00027514,Kathy Castor (D),2014,Transportation,9750,10500,20250
C001066,N00027514,Kathy Castor (D),2014,Misc Business,15000,40000,55000
C001066,N00027514,Kathy Castor (D),2014,Labor,500,79000,79500
C001066,N00027514,Kathy Castor (D),2014,Ideology/Single-Issue,2250,12700,14950
C001066,N00027514,Kathy Castor (D),2014,Other,29250,1000,30250
C001064,N00027565,John Campbell (R),2014,Communic/Electronics,0,6500,6500
C001064,N00027565,John Campbell (R),2014,Construction,3900,0,3900
C001064,N00027565,John Campbell (R),2014,Defense,0,3000,3000
C001064,N00027565,John Campbell (R),2014,Energy/Nat Resource,0,2000,2000
C001064,N00027565,John Campbell (R),2014,Finance/Insur/RealEst,21150,83850,105000
C001064,N00027565,John Campbell (R),2014,Health,300,1000,1300
C001064,N00027565,John Campbell (R),2014,Lawyers & Lobbyists,3850,1000,4850
C001064,N00027565,John Campbell (R),2014,Transportation,6200,5000,11200
C001064,N00027565,John Campbell (R),2014,Misc Business,3100,6202,9302
C001064,N00027565,John Campbell (R),2014,Ideology/Single-Issue,0,1000,1000
C001064,N00027565,John Campbell (R),2014,Other,8754,0,8754
B001260,N00027626,Vernon Buchanan (R),2014,Agribusiness,31100,38500,69600
B001260,N00027626,Vernon Buchanan (R),2014,Communic/Electronics,23000,31090,54090
B001260,N00027626,Vernon Buchanan (R),2014,Construction,58352,25500,83852
B001260,N00027626,Vernon Buchanan (R),2014,Defense,0,4000,4000
B001260,N00027626,Vernon Buchanan (R),2014,Energy/Nat Resource,0,16000,16000
B001260,N00027626,Vernon Buchanan (R),2014,Finance/Insur/RealEst,132200,148500,280700
B001260,N00027626,Vernon Buchanan (R),2014,Health,202300,198918,401218
B001260,N00027626,Vernon Buchanan (R),2014,Lawyers & Lobbyists,50000,16750,66750
B001260,N00027626,Vernon Buchanan (R),2014,Transportation,37350,53000,90350
B001260,N00027626,Vernon Buchanan (R),2014,Misc Business,147750,110202,257952
