bill_id,version_type,url
HR6604-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6604ih/xml/BILLS-115hr6604ih.xml
HR6605-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6605ih/xml/BILLS-115hr6605ih.xml
HR6606-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6606ih/xml/BILLS-115hr6606ih.xml
HR6607-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6607ih/xml/BILLS-115hr6607ih.xml
HR6608-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6608ih/xml/BILLS-115hr6608ih.xml
HR6609-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6609ih/xml/BILLS-115hr6609ih.xml
HR661-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr661ih/xml/BILLS-115hr661ih.xml
HR6610-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6610ih/xml/BILLS-115hr6610ih.xml
HR6611-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6611ih/xml/BILLS-115hr6611ih.xml
HR6612-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6612ih/xml/BILLS-115hr6612ih.xml
HR6613-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6613ih/xml/BILLS-115hr6613ih.xml
HR6614-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6614ih/xml/BILLS-115hr6614ih.xml
HR6615-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr6615enr/xml/BILLS-115hr6615enr.xml
HR6615-115,Engrossed Amendment Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6615eas/xml/BILLS-115hr6615eas.xml
HR6615-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6615pcs/xml/BILLS-115hr6615pcs.xml
HR6615-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6615eh/xml/BILLS-115hr6615eh.xml
HR6615-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6615ih/xml/BILLS-115hr6615ih.xml
HR6616-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6616ih/xml/BILLS-115hr6616ih.xml
HR6617-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6617ih/xml/BILLS-115hr6617ih.xml
HR6618-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6618ih/xml/BILLS-115hr6618ih.xml
HR6619-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6619ih/xml/BILLS-115hr6619ih.xml
HR662-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr662ih/xml/BILLS-115hr662ih.xml
HR6620-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6620rfs/xml/BILLS-115hr6620rfs.xml
HR6620-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6620eh/xml/BILLS-115hr6620eh.xml
HR6620-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6620rh/xml/BILLS-115hr6620rh.xml
HR6620-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6620ih/xml/BILLS-115hr6620ih.xml
HR6621-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr6621enr/xml/BILLS-115hr6621enr.xml
HR6621-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6621rds/xml/BILLS-115hr6621rds.xml
HR6621-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6621eh/xml/BILLS-115hr6621eh.xml
HR6621-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6621ih/xml/BILLS-115hr6621ih.xml
HR6622-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6622rfs/xml/BILLS-115hr6622rfs.xml
HR6622-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6622eh/xml/BILLS-115hr6622eh.xml
HR6622-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6622rh/xml/BILLS-115hr6622rh.xml
HR6622-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6622ih/xml/BILLS-115hr6622ih.xml
HR6623-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6623ih/xml/BILLS-115hr6623ih.xml
HR6624-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6624ih/xml/BILLS-115hr6624ih.xml
HR6625-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6625ih/xml/BILLS-115hr6625ih.xml
HR6626-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6626ih/xml/BILLS-115hr6626ih.xml
HR6627-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6627ih/xml/BILLS-115hr6627ih.xml
HR6628-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr6628enr/xml/BILLS-115hr6628enr.xml
HR6628-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6628rds/xml/BILLS-115hr6628rds.xml
HR6628-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6628eh/xml/BILLS-115hr6628eh.xml
HR6628-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6628ih/xml/BILLS-115hr6628ih.xml
HR6629-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6629ih/xml/BILLS-115hr6629ih.xml
HR663-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr663ih/xml/BILLS-115hr663ih.xml
HR6630-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6630ih/xml/BILLS-115hr6630ih.xml
HR6631-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6631ih/xml/BILLS-115hr6631ih.xml
HR6632-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6632ih/xml/BILLS-115hr6632ih.xml
HR6633-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6633ih/xml/BILLS-115hr6633ih.xml
HR6634-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6634ih/xml/BILLS-115hr6634ih.xml
HR6635-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6635ih/xml/BILLS-115hr6635ih.xml
HR6636-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6636ih/xml/BILLS-115hr6636ih.xml
HR6637-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6637ih/xml/BILLS-115hr6637ih.xml
HR6638-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6638ih/xml/BILLS-115hr6638ih.xml
HR6639-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6639ih/xml/BILLS-115hr6639ih.xml
HR664-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr664ih/xml/BILLS-115hr664ih.xml
HR6640-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6640ih/xml/BILLS-115hr6640ih.xml
HR6641-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6641ih/xml/BILLS-115hr6641ih.xml
HR6642-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6642ih/xml/BILLS-115hr6642ih.xml
HR6643-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6643ih/xml/BILLS-115hr6643ih.xml
HR6644-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6644ih/xml/BILLS-115hr6644ih.xml
HR6645-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6645ih/xml/BILLS-115hr6645ih.xml
HR6646-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6646ih/xml/BILLS-115hr6646ih.xml
HR6647-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6647ih/xml/BILLS-115hr6647ih.xml
HR6648-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6648ih/xml/BILLS-115hr6648ih.xml
HR6649-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6649ih/xml/BILLS-115hr6649ih.xml
HR665-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr665rfs/xml/BILLS-115hr665rfs.xml
HR665-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr665eh/xml/BILLS-115hr665eh.xml
HR665-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr665ih/xml/BILLS-115hr665ih.xml
HR6650-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6650ih/xml/BILLS-115hr6650ih.xml
HR6651-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr6651enr/xml/BILLS-115hr6651enr.xml
HR6651-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6651rds/xml/BILLS-115hr6651rds.xml
HR6651-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6651eh/xml/BILLS-115hr6651eh.xml
HR6651-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6651rh/xml/BILLS-115hr6651rh.xml
HR6651-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6651ih/xml/BILLS-115hr6651ih.xml
HR6652-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6652rds/xml/BILLS-115hr6652rds.xml
HR6652-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6652eh/xml/BILLS-115hr6652eh.xml
HR6652-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6652rh/xml/BILLS-115hr6652rh.xml
HR6652-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6652ih/xml/BILLS-115hr6652ih.xml
HR6653-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6653ih/xml/BILLS-115hr6653ih.xml
HR6654-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6654ih/xml/BILLS-115hr6654ih.xml
HR6655-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr6655enr/xml/BILLS-115hr6655enr.xml
HR6655-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6655rds/xml/BILLS-115hr6655rds.xml
HR6655-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6655eh/xml/BILLS-115hr6655eh.xml
HR6655-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6655ih/xml/BILLS-115hr6655ih.xml
HR6656-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6656ih/xml/BILLS-115hr6656ih.xml
HR6657-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6657ih/xml/BILLS-115hr6657ih.xml
HR6658-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6658ih/xml/BILLS-115hr6658ih.xml
HR6659-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6659ih/xml/BILLS-115hr6659ih.xml
HR666-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr666rfs/xml/BILLS-115hr666rfs.xml
HR666-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr666eh/xml/BILLS-115hr666eh.xml
HR666-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr666ih/xml/BILLS-115hr666ih.xml
HR6660-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6660ih/xml/BILLS-115hr6660ih.xml
HR6661-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6661ih/xml/BILLS-115hr6661ih.xml
HR6662-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6662rfs/xml/BILLS-115hr6662rfs.xml
HR6662-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6662eh/xml/BILLS-115hr6662eh.xml
HR6662-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6662rh/xml/BILLS-115hr6662rh.xml
HR6662-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6662ih/xml/BILLS-115hr6662ih.xml
HR6663-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6663ih/xml/BILLS-115hr6663ih.xml
HR6664-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6664ih/xml/BILLS-115hr6664ih.xml
HR6665-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6665rds/xml/BILLS-115hr6665rds.xml
HR6665-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6665eh/xml/BILLS-115hr6665eh.xml
HR6665-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6665rh/xml/BILLS-115hr6665rh.xml
HR6665-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6665ih/xml/BILLS-115hr6665ih.xml
HR6666-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6666rds/xml/BILLS-115hr6666rds.xml
HR6666-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6666eh/xml/BILLS-115hr6666eh.xml
HR6666-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6666rh/xml/BILLS-115hr6666rh.xml
HR6666-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6666ih/xml/BILLS-115hr6666ih.xml
HR6667-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6667ih/xml/BILLS-115hr6667ih.xml
HR6668-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6668ih/xml/BILLS-115hr6668ih.xml
HR6669-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6669ih/xml/BILLS-115hr6669ih.xml
HR667-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr667ih/xml/BILLS-115hr667ih.xml
HR6670-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6670ih/xml/BILLS-115hr6670ih.xml
HR6671-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6671ih/xml/BILLS-115hr6671ih.xml
HR6672-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6672ih/xml/BILLS-115hr6672ih.xml
HR6673-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6673ih/xml/BILLS-115hr6673ih.xml
HR6674-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6674ih/xml/BILLS-115hr6674ih.xml
HR6675-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6675ih/xml/BILLS-115hr6675ih.xml
HR6676-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6676ih/xml/BILLS-115hr6676ih.xml
HR6677-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6677ih/xml/BILLS-115hr6677ih.xml
HR6678-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6678rh/xml/BILLS-115hr6678rh.xml
HR6678-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6678ih/xml/BILLS-115hr6678ih.xml
HR6679-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6679ih/xml/BILLS-115hr6679ih.xml
HR668-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr668ih/xml/BILLS-115hr668ih.xml
HR6680-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6680ih/xml/BILLS-115hr6680ih.xml
HR6681-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6681ih/xml/BILLS-115hr6681ih.xml
HR6682-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6682rh/xml/BILLS-115hr6682rh.xml
HR6682-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6682ih/xml/BILLS-115hr6682ih.xml
HR6683-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6683ih/xml/BILLS-115hr6683ih.xml
HR6684-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6684ih/xml/BILLS-115hr6684ih.xml
HR6685-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6685ih/xml/BILLS-115hr6685ih.xml
HR6686-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6686ih/xml/BILLS-115hr6686ih.xml
HR6687-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6687rfs/xml/BILLS-115hr6687rfs.xml
HR6687-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6687eh/xml/BILLS-115hr6687eh.xml
HR6687-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6687rh/xml/BILLS-115hr6687rh.xml
HR6687-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6687ih/xml/BILLS-115hr6687ih.xml
HR6688-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6688ih/xml/BILLS-115hr6688ih.xml
HR6689-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6689ih/xml/BILLS-115hr6689ih.xml
HR669-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr669ih/xml/BILLS-115hr669ih.xml
HR6690-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6690rfs/xml/BILLS-115hr6690rfs.xml
HR6690-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6690eh/xml/BILLS-115hr6690eh.xml
HR6690-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6690rh/xml/BILLS-115hr6690rh.xml
HR6690-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6690ih/xml/BILLS-115hr6690ih.xml
HR6691-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6691rfs/xml/BILLS-115hr6691rfs.xml
HR6691-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6691eh/xml/BILLS-115hr6691eh.xml
HR6691-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6691ih/xml/BILLS-115hr6691ih.xml
HR6692-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6692ih/xml/BILLS-115hr6692ih.xml
HR6693-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6693ih/xml/BILLS-115hr6693ih.xml
HR6694-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6694ih/xml/BILLS-115hr6694ih.xml
HR6695-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6695ih/xml/BILLS-115hr6695ih.xml
HR6696-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6696ih/xml/BILLS-115hr6696ih.xml
HR6697-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6697ih/xml/BILLS-115hr6697ih.xml
HR6698-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6698ih/xml/BILLS-115hr6698ih.xml
HR6699-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6699ih/xml/BILLS-115hr6699ih.xml
HR67-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr67ih/xml/BILLS-115hr67ih.xml
HR670-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr670ih/xml/BILLS-115hr670ih.xml
HR6700-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6700ih/xml/BILLS-115hr6700ih.xml
HR6701-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6701ih/xml/BILLS-115hr6701ih.xml
HR6702-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6702ih/xml/BILLS-115hr6702ih.xml
HR6703-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6703ih/xml/BILLS-115hr6703ih.xml
HR6704-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6704ih/xml/BILLS-115hr6704ih.xml
HR6705-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6705ih/xml/BILLS-115hr6705ih.xml
HR6706-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6706ih/xml/BILLS-115hr6706ih.xml
HR6707-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6707ih/xml/BILLS-115hr6707ih.xml
HR6708-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6708ih/xml/BILLS-115hr6708ih.xml
HR6709-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6709ih/xml/BILLS-115hr6709ih.xml
HR671-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr671ih/xml/BILLS-115hr671ih.xml
HR6710-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6710ih/xml/BILLS-115hr6710ih.xml
HR6711-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6711ih/xml/BILLS-115hr6711ih.xml
HR6712-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6712ih/xml/BILLS-115hr6712ih.xml
HR6713-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6713ih/xml/BILLS-115hr6713ih.xml
HR6714-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6714ih/xml/BILLS-115hr6714ih.xml
HR6715-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6715ih/xml/BILLS-115hr6715ih.xml
HR6716-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6716ih/xml/BILLS-115hr6716ih.xml
HR6717-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6717ih/xml/BILLS-115hr6717ih.xml
HR6718-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6718ih/xml/BILLS-115hr6718ih.xml
HR6719-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6719ih/xml/BILLS-115hr6719ih.xml
HR672-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr672enr/xml/BILLS-115hr672enr.xml
HR672-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr672rfs/xml/BILLS-115hr672rfs.xml
HR672-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr672eh/xml/BILLS-115hr672eh.xml
HR672-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr672ih/xml/BILLS-115hr672ih.xml
HR6720-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6720rfs/xml/BILLS-115hr6720rfs.xml
HR6720-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6720eh/xml/BILLS-115hr6720eh.xml
HR6720-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6720ih/xml/BILLS-115hr6720ih.xml
HR6721-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6721ih/xml/BILLS-115hr6721ih.xml
HR6722-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6722ih/xml/BILLS-115hr6722ih.xml
HR6723-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6723ih/xml/BILLS-115hr6723ih.xml
HR6724-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6724ih/xml/BILLS-115hr6724ih.xml
HR6725-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6725ih/xml/BILLS-115hr6725ih.xml
HR6726-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6726ih/xml/BILLS-115hr6726ih.xml
HR6727-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6727ih/xml/BILLS-115hr6727ih.xml
HR6728-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6728ih/xml/BILLS-115hr6728ih.xml
HR6729-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6729rfs/xml/BILLS-115hr6729rfs.xml
HR6729-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6729eh/xml/BILLS-115hr6729eh.xml
HR6729-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6729rh/xml/BILLS-115hr6729rh.xml
HR6729-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6729ih/xml/BILLS-115hr6729ih.xml
HR673-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr673ih/xml/BILLS-115hr673ih.xml
HR6730-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6730ih/xml/BILLS-115hr6730ih.xml
HR6731-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6731ih/xml/BILLS-115hr6731ih.xml
HR6732-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6732ih/xml/BILLS-115hr6732ih.xml
HR6733-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6733ih/xml/BILLS-115hr6733ih.xml
HR6734-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6734ih/xml/BILLS-115hr6734ih.xml
HR6735-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6735rfs/xml/BILLS-115hr6735rfs.xml
HR6735-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6735eh/xml/BILLS-115hr6735eh.xml
HR6735-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6735rh/xml/BILLS-115hr6735rh.xml
HR6735-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6735ih/xml/BILLS-115hr6735ih.xml
HR6736-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6736ih/xml/BILLS-115hr6736ih.xml
HR6737-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6737rfs/xml/BILLS-115hr6737rfs.xml
HR6737-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6737eh/xml/BILLS-115hr6737eh.xml
HR6737-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6737rh/xml/BILLS-115hr6737rh.xml
HR6737-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6737ih/xml/BILLS-115hr6737ih.xml
HR6738-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6738ih/xml/BILLS-115hr6738ih.xml
HR6739-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6739ih/xml/BILLS-115hr6739ih.xml
HR674-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr674ih/xml/BILLS-115hr674ih.xml
HR6740-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr6740rfs/xml/BILLS-115hr6740rfs.xml
HR6740-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6740eh/xml/BILLS-115hr6740eh.xml
HR6740-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6740rh/xml/BILLS-115hr6740rh.xml
HR6740-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr6740ih/xml/BILLS-115hr6740ih.xml
